feat_0,feat_1,BIS
0.7852446876380195,0.8494112827342297,97.0
0.5421964528227088,0.8549858520798391,97.0
0.8202634285809665,0.8547243766934213,97.0
0.8069095274111748,0.8807767848380135,97.0
1.0578338268675567,0.8899671389530038,97.0
0.9699992961883446,0.8872196959441057,97.0
1.0182433400502449,0.8784104136252285,97.0
0.9832651901060938,0.8741997491968917,98.0
0.8025067336834719,0.8716643718867196,97.0
0.8265814783976024,0.8700904339131692,97.0
1.0615676633092583,0.8916662683676555,98.0
0.8668799378428838,0.880509919423526,98.0
0.875098779905894,0.8601924622355621,98.0
0.9778540001438047,0.8870410394192151,98.0
0.9063922940571101,0.8787034079892407,97.0
0.7856423312856173,0.8463920835054691,97.0
0.5447279044965807,0.7799234306527802,98.0
0.6810729821054897,0.8200278679406144,97.0
0.6413028528812692,0.8398326546654837,98.0
0.7468148644058381,0.8589764165208382,97.0
0.7485761501558792,0.8378377793700913,97.0
0.9216946283500702,0.8758531096680926,97.0
0.889759598350754,0.8694259722548233,97.0
0.7964203995169017,0.8708279498825628,97.0
0.7911496581955997,0.8431544854856484,97.0
0.8237119725872635,0.8701197155485164,97.0
0.8806069783416288,0.8725266174933093,97.0
0.6598706997996873,0.8580464090911629,97.0
0.7469137552182001,0.8482052070935802,97.0
0.8602833467913493,0.8634858320738682,97.0
0.8417503917380036,0.8596050299405888,97.0
0.6334043901754605,0.8400173689231808,97.0
0.8395244671794826,0.8586867596513766,97.0
0.5752513177159351,0.8374152409138128,97.0
0.7273398138683134,0.8534496522267152,97.0
0.762837615742507,0.8510352919231332,97.0
0.7358810323315823,0.8416851591994754,97.0
0.681335213094135,0.848365692078639,97.0
0.6505810849038673,0.8449649952823567,97.0
0.4453770154321641,0.7955784280004502,98.0
0.6624751864108931,0.8083580829604572,97.0
0.6400154417890977,0.8331754467696842,97.0
1.1058612281825564,0.8819289367624447,97.0
1.2356331820001687,0.890064630966227,97.0
0.8267504934226277,0.8778102796963577,97.0
1.1273670009359407,0.8706553554950968,97.0
0.6815360612137265,0.845405913304921,97.0
0.8416293204513416,0.8686233232238819,97.0
1.2814907255117856,0.8964131810054872,97.0
1.1927931363738864,0.8684470040046223,97.0
1.277568421839847,0.8930776033072666,97.0
1.2419902321616547,0.8902323368693748,97.0
1.273644554862905,0.9035091165322788,97.0
1.2083210155668818,0.8854503528161173,97.0
1.1746276642409264,0.8723207119777902,97.0
1.2848776887202948,0.8854318597491618,96.0
1.2362944370248874,0.8713715157645958,95.0
1.039948266280911,0.8313401202454019,95.0
1.0526835711356455,0.8132366182822903,94.0
1.0409897666817898,0.8328274885878023,94.0
0.688405687651942,0.8155719701008322,94.0
0.813122506061764,0.8001965168703631,94.0
0.6838991438607733,0.7520465069348314,94.0
0.8241113635233166,0.7827327436532525,87.0
0.7350962094116231,0.7965101326108974,87.0
0.7596601612356899,0.7693599590203299,83.0
0.6510235527008743,0.7920675690521737,83.0
0.8568704179622406,0.8014973482546868,72.0
0.8656654671428261,0.8048099103462212,44.0
0.8737166480035183,0.8145527598204932,41.0
0.8512509752404491,0.7989420516295472,37.0
0.831327242092148,0.7929266029977642,39.0
0.8742285733738546,0.7995703422272318,33.0
0.9061291171616452,0.7857226387731188,37.0
0.8438553664838904,0.8081250251806956,43.0
0.9382916651877236,0.7915208073911861,45.0
0.9816495626919415,0.797459457564997,46.0
0.8308179257661918,0.7546312817707138,46.0
0.8564355455428698,0.7752713750443264,45.0
0.8999316701197917,0.7821174071420348,46.0
0.9790906171995197,0.8022213988485749,46.0
0.8620397594437916,0.776800191342613,46.0
0.8844149951961828,0.8057472230789499,45.0
0.8639918472944519,0.7668437217748107,46.0
0.8177594850943439,0.7800660129753604,47.0
0.4734482306168797,0.8046133497825187,52.0
0.8910308127544346,0.7800373876723535,50.0
0.8959895606208956,0.8037066598510406,49.0
0.8363250527627355,0.7660496741763896,45.0
0.8673112939984722,0.7698098605917029,43.0
0.9343348337942614,0.7961469860777679,44.0
0.8548893573906504,0.7763748440567744,45.0
0.7834576712447565,0.7771128092966342,45.0
0.8662513093503525,0.7883454073643896,57.0
0.848618596951217,0.763352036242689,55.0
0.20001283359186783,0.6353374996937194,58.0
0.13726709567267648,0.5712417279805636,57.0
0.7115420118576892,0.7575908776391559,54.0
0.9123977969675328,0.7931501994758906,55.0
0.9109888041438103,0.7784292917284457,56.0
0.8478516053449292,0.7648731514504771,57.0
0.9072516782835423,0.7716526012972373,56.0
0.8973113459663131,0.7564959292025225,56.0
0.8510591230633922,0.7698824071797306,56.0
0.9370175718344917,0.8068014107243504,58.0
0.4996806031520151,0.7850934182561126,64.0
0.6184949551573862,0.7596860393326961,66.0
0.9133859052550024,0.7961760048505069,61.0
0.9094387037082363,0.7924470882475165,58.0
0.8842353505513021,0.7786757045692209,49.0
0.9604438164157258,0.7913003605755239,52.0
0.8928987969204765,0.7930093919917824,60.0
0.8616312152424181,0.786168408696683,61.0
0.8919359543124594,0.7866854029300554,61.0
0.429719023268063,0.7741320349837691,60.0
0.5220518361446262,0.7727065706995865,66.0
0.8791502647037621,0.7949496845356837,66.0
0.626026837616116,0.7831753127165728,74.0
0.892347969113457,0.7917806959235232,75.0
0.8934928960791884,0.777945315206346,73.0
0.8867980412068843,0.7911649012358144,72.0
0.6876996191403606,0.7837038016089417,72.0
0.5036814847499045,0.7900150240082485,71.0
0.6055540842050235,0.8025975998346659,73.0
0.8873853681253419,0.7992005517225702,70.0
0.5822638704604204,0.7617776866846752,69.0
0.904453269333795,0.8053797360465302,61.0
0.623213947830696,0.7848141156910672,56.0
0.7721414715403991,0.7892992373337044,55.0
0.9583409629286308,0.7919525849134396,52.0
0.6124221459200769,0.779935961424289,51.0
0.5758396226581017,0.7821137962266137,52.0
0.8646448210457103,0.8054695393442655,43.0
0.9766136734616668,0.7981135772131076,43.0
0.8333100421594195,0.7557181042417753,40.0
0.8774034657800218,0.7868070956325015,37.0
0.9025979710344307,0.7600123653007818,37.0
0.8585318282221519,0.7697228300414003,46.0
0.824962368387228,0.7607570355718464,46.0
0.8743983025520268,0.7864369747607448,42.0
0.4677428120530198,0.757823811179673,41.0
0.4409737564023204,0.7724621048297841,39.0
0.7412990874948417,0.7664828915540081,32.0
0.5236134302868374,0.7683442676822475,36.0
0.6842363189652256,0.7679421378031452,35.0
0.6656158067271551,0.7795041190287466,36.0
0.8261791963418923,0.7668870808219608,39.0
0.8408190807006215,0.7733769443481444,41.0
0.8483028077711015,0.7685455416923058,41.0
0.8786206735260285,0.7683728196045965,41.0
0.5758144292001779,0.7461345026366829,40.0
0.4928641966833034,0.7786984173879288,39.0
0.8416809759970243,0.7784025713228891,36.0
0.8291770746992864,0.7687676891234658,36.0
0.8728659920988253,0.7471732036727354,36.0
0.8663499146711757,0.7594726819518152,34.0
0.82916011143839,0.773545139006145,34.0
0.5055487769322369,0.7330487987102596,32.0
0.462144540227607,0.7823246415036493,37.0
0.8611996084476998,0.7507776198892228,38.0
0.8857652751040401,0.7753358908463717,35.0
0.46141936629939684,0.7973890910040934,33.0
0.46476167940283863,0.7566843658852206,35.0
0.7953101122167672,0.7734834605625537,36.0
0.8262200173289385,0.7728454946135441,41.0
0.5005484183370688,0.7738364933573543,41.0
0.4499717206921581,0.7431013014678082,41.0
0.6343321602374146,0.7644911923647649,41.0
0.5079362462936032,0.7683095799347427,41.0
0.6563621533249009,0.7871205147923158,41.0
0.8652662184815894,0.7581410996424736,41.0
0.9142120524569304,0.7863272389568601,39.0
0.43876906316275077,0.7773029287081871,38.0
0.8071416430697771,0.7675575043296002,31.0
0.5149888018262638,0.7751036294246714,31.0
0.729833279133981,0.7885021467742485,31.0
0.7735027549313749,0.780310605459172,32.0
