feat_0,feat_1,BIS
1.1729594037347755,1.0833403865841165,94.0
0.9249706410326015,0.8985796567885398,94.0
1.0076354294584782,0.9758118551154351,93.0
1.42927948935303,1.1825210563305317,91.0
0.9694113195392469,0.9762399209206336,92.0
1.0921524149308177,1.0292900418845763,91.0
1.3121201308909416,1.140173214774327,91.0
1.0833777313045345,1.008542191411835,92.0
1.1886697601974203,1.0603678242785115,92.0
1.027867048297264,1.023977102206413,91.0
1.1492699241819024,1.0495539859626262,89.0
0.9178492048863521,0.9068164937335275,88.0
0.9311215121811232,0.9176410266281052,87.0
1.2650133476223924,1.119307592012425,88.0
1.071970480000967,1.0066428298543872,88.0
1.0341758071455451,0.9945533806029987,90.0
1.1746021907639976,1.0911320611373112,90.0
1.028420735587228,0.9812298154292192,90.0
1.14711641164566,1.0418767682062402,89.0
1.2580209213923312,1.1363547135834655,87.0
1.1753972169909468,1.101131711024876,87.0
0.944959492844166,0.9267174856195863,86.0
0.9952179904638258,0.9945085010566834,88.0
0.9949633029130721,0.9452778720368427,90.0
1.0960193745101143,1.0514790679015413,90.0
1.122065521253077,1.055263783642674,90.0
1.0191697850819752,0.976066700371931,90.0
1.0340660648241926,1.016296945808751,90.0
1.084363241509339,1.0428167174729515,90.0
1.1771441158743998,1.0793207079844103,90.0
1.0861411293543846,1.06034176441998,92.0
1.1441460568941468,1.0658030841850548,93.0
1.1474184376200292,1.0658562327876853,92.0
1.058942505760484,1.0122724032897148,92.0
1.3622711672759276,1.1876895670871792,92.0
1.3214466731843708,1.1751047341258025,90.0
1.2457309203906966,1.168155300468725,91.0
1.0433585930644622,1.0052779481958831,91.0
1.1167988472759647,1.0629498898294694,91.0
1.2923552894174246,1.1554925377825978,90.0
1.346070934658578,1.1829368957909647,91.0
1.1767374502123744,1.0848424156971594,90.0
1.2675310018782395,1.152238570911134,90.0
1.064787761781611,1.0339568046035699,90.0
1.2247044237325604,1.102486785451041,90.0
0.9809425738798854,0.9685345320750196,89.0
1.311882189630296,1.1573363539918429,89.0
1.116877636645403,1.051146218272529,91.0
1.1043126298364798,1.012981571463634,91.0
1.0263930297256354,0.9843864794517332,91.0
1.0285861813392798,0.9665635229510348,91.0
1.1037399791157552,1.0000856307952146,92.0
0.7862921084496476,0.7873659382595233,92.0
0.9781701821192096,0.8830801836259536,92.0
0.12261385179573081,0.42371079686931834,92.0
0.2847001593043685,0.5707777564032757,92.0
0.01664911275837881,0.10356943061977386,92.0
0.9868014382085417,0.9327748900875914,92.0
1.0518013433535855,0.9698499018769264,91.0
0.8775983765246296,0.8600312562142216,90.0
0.8116907534964964,0.8232356893494308,90.0
0.8850538678808502,0.8281086277025129,90.0
0.8890491047383147,0.8565990969813151,90.0
0.7678889867971297,0.755891500853938,87.0
0.6919458682129127,0.7083358448301373,82.0
0.6445803106874471,0.7609871552402634,77.0
0.8001275439652902,0.773575252373595,75.0
0.7318167299922652,0.7533480193412676,70.0
0.7468793589158217,0.7358683165511826,61.0
0.6974125121208798,0.6993545151599339,51.0
0.9311014939800175,0.9114414023379598,50.0
0.8769736285333203,0.8661332420826904,49.0
