feat_0,feat_1,BIS
0.6298154301871365,0.6819266962553012,93.0
0.42230548419669545,0.5070272868511418,91.0
0.9993122082913783,0.9770521551782108,91.0
0.7931561588495092,0.7993023896142115,92.0
0.6801201190412022,0.7036136267826749,92.0
0.7820449268491196,0.8439355958183348,91.0
0.7659875580685359,0.7895392452339722,90.0
0.48137766052979997,0.5978290805672097,90.0
0.4738443367091134,0.5625923131650232,88.0
0.7527626366267642,0.7635872175985923,92.0
0.6962632142415583,0.7436943798564042,90.0
0.49591727481763137,0.5761645312002242,92.0
0.3675158903735843,0.48625566806472964,95.0
0.4516287127974684,0.5643384528609938,94.0
0.5005099374720123,0.5753343642330111,94.0
0.9854084862835292,0.9576820807792821,92.0
0.6929191217197763,0.7442276632597302,93.0
0.43861666000002986,0.508416644291092,94.0
0.5938042142040509,0.6326985915788512,95.0
0.7868432921380522,0.799023950866089,95.0
0.5244834158421998,0.5819598640706882,96.0
0.5653155280768507,0.5944795552189324,94.0
1.0794139912863523,1.0502566060666338,95.0
0.911355158378182,0.8800957268767866,94.0
0.7177770913288084,0.7321702977693358,92.0
0.5798908715586742,0.650231300242639,93.0
0.7210663585572786,0.7421951482253046,93.0
0.5422873305227758,0.5963059063745058,95.0
0.5992723586453331,0.621581605141754,94.0
0.825504241392785,0.848553792196947,94.0
0.6170275850188807,0.7007088832251989,92.0
0.7669970093067787,0.7581080905661777,91.0
0.29844020434405255,0.41811839412140905,88.0
0.6992570983969657,0.7270413554135251,88.0
0.7137520040413099,0.7911302663757187,87.0
0.6342171990819837,0.6756874249452633,86.0
0.5475438778423182,0.6024773364325142,85.0
0.6565394324884114,0.6862559868491065,86.0
0.5733019420967,0.6460496080351561,85.0
0.5725439067075204,0.6394738869869929,84.0
0.8587884225200293,0.8561786587086209,85.0
0.6750600620688013,0.7208156577939793,87.0
0.6810697390701724,0.7389908381873318,86.0
0.6759101677480037,0.7277546717389578,87.0
0.5980835055520533,0.6823536618978996,88.0
0.3303392400174513,0.40631593262609966,86.0
0.3503522337022911,0.4326440565148757,87.0
0.3184498104186113,0.43513302728703973,87.0
0.4216426140053971,0.5179480856485932,86.0
0.39296889342664526,0.4750815473647738,86.0
0.35337575230773566,0.437058569186497,88.0
0.4665432163757131,0.6038193140459742,90.0
0.6894849180740357,0.7144630553479199,94.0
0.5229784202295344,0.5676018319772362,95.0
0.7454179308831621,0.7575282112978008,95.0
0.40880824339088956,0.44761551876483807,96.0
1.1058033308919561,1.0212613044232612,96.0
0.7334018131744325,0.7495333355694491,97.0
0.3885741257074599,0.48364125286238435,97.0
0.49773892521635693,0.5267334306883718,97.0
0.8445824797999782,0.8035494276556925,97.0
0.5476947779285158,0.6141850351839087,97.0
0.35194937505212176,0.4097073758132983,97.0
0.8430048066634984,0.8263246126399295,97.0
0.6324151203539515,0.6949863062998629,97.0
0.5247641920467254,0.6088695306538052,97.0
0.8155870814938577,0.8277950685202637,95.0
0.7364987402452022,0.7512274425546908,92.0
0.7418811980742995,0.7630465507727298,91.0
0.6994156706839415,0.739650184565309,90.0
0.6276391001615199,0.6793524587047828,89.0
0.5954592514956221,0.6990687897650547,88.0
0.7278614763244327,0.7380309912287566,87.0
0.5716048474477942,0.6127026751869904,88.0
0.26159729523649,0.33811126259952085,89.0
0.21164686804093408,0.3629532496916221,89.0
0.6104626002835012,0.660863531221771,88.0
0.7628405237994645,0.7861627103325479,88.0
0.8471715698556683,0.8573145207378352,88.0
0.9598546694551993,0.9444316241491619,88.0
0.76357258548808,0.813267499527885,88.0
0.6998586151479321,0.7243034419121845,91.0
0.5701325303878519,0.6454876381765908,91.0
0.3986246018909234,0.4540948957836486,92.0
0.42315013940180446,0.46828853033341034,91.0
0.4647620340180625,0.5327329607385485,91.0
0.6631260132773322,0.6892318973885363,90.0
