feat_0,BIS
0.8312306841689843,88.0
0.7699456619515314,88.0
0.8195798677041778,88.0
0.8584706055060668,88.0
0.8282590993097803,89.0
0.8416799672716073,89.0
0.8317945168107035,90.0
0.8613248907478928,92.0
0.8464521435668276,92.0
0.8340056862421926,93.0
0.8617452435005263,96.0
0.8197647157571143,95.0
0.8683445487526077,94.0
0.839508980030305,94.0
0.8696092056549384,93.0
0.8230844526975779,93.0
0.8154417454112483,92.0
0.8210205165445487,91.0
0.8102310295942363,93.0
0.8145020054121894,93.0
0.8033032329632915,93.0
0.797740837051545,92.0
0.7952768206750943,92.0
0.7577372935057952,91.0
0.7992649015706218,91.0
0.8224498332631655,91.0
0.8340389178544512,93.0
0.7772389608929674,93.0
0.8291818320509486,92.0
0.8009669373539169,94.0
0.8121471809998332,93.0
0.8144502080075144,92.0
0.7744797233982349,90.0
0.8575062483394288,93.0
0.8372700309019541,94.0
0.8288593052738914,93.0
0.8250859007015626,91.0
0.8067258811610375,90.0
0.8346520101717654,93.0
0.8274650903984464,94.0
0.7896862543096617,96.0
0.8157914138801982,97.0
0.7989158505108824,97.0
0.834172329962949,97.0
0.8821403341772218,97.0
0.8806720924126161,97.0
0.8706811119895425,98.0
0.867735187887588,98.0
0.8465990620143162,98.0
0.8321563305638043,98.0
0.6176849264133224,98.0
0.5725132915175061,98.0
0.7466477818326362,98.0
0.7799762550080519,97.0
0.8051983278543652,97.0
0.8042896475652576,96.0
0.8111984970229315,95.0
0.794981929773182,94.0
0.8116984310794361,92.0
0.8052503114072344,84.0
0.8259974376114303,80.0
0.8234825672200423,71.0
0.7931088649511528,60.0
0.8032882487549309,55.0
0.8081027164129884,54.0
0.7971613095215252,56.0
0.8146075332751923,55.0
0.7964625719391343,55.0
0.8177595811435503,56.0
0.7978831115922591,56.0
0.8275623925565405,54.0
0.810318122038565,56.0
0.8133503363905534,56.0
0.8336604367483241,59.0
0.8133750939777296,59.0
0.8096833743957874,61.0
0.8181645435265766,66.0
0.8217185986276175,66.0
0.8017246674723643,66.0
0.8132218806335314,65.0
0.8042805283476983,65.0
0.7934308616050952,66.0
0.8306398166566769,66.0
0.807123096853284,66.0
0.8038947836482433,65.0
0.776848848520198,65.0
0.7972532264829627,65.0
0.7913617369301665,64.0
0.804277203081878,64.0
0.7873510685912489,64.0
