feat_0,BIS
0.6298154301871365,93.0
0.42230548419669545,91.0
0.9993122082913783,91.0
0.7931561588495092,92.0
0.6801201190412022,92.0
0.7820449268491196,91.0
0.7659875580685359,90.0
0.48137766052979997,90.0
0.4738443367091134,88.0
0.7527626366267642,92.0
0.6962632142415583,90.0
0.49591727481763137,92.0
0.3675158903735843,95.0
0.4516287127974684,94.0
0.5005099374720123,94.0
0.9854084862835292,92.0
0.6929191217197763,93.0
0.43861666000002986,94.0
0.5938042142040509,95.0
0.7868432921380522,95.0
0.5244834158421998,96.0
0.5653155280768507,94.0
1.0794139912863523,95.0
0.911355158378182,94.0
0.7177770913288084,92.0
0.5798908715586742,93.0
0.7210663585572786,93.0
0.5422873305227758,95.0
0.5992723586453331,94.0
0.825504241392785,94.0
0.6170275850188807,92.0
0.7669970093067787,91.0
0.29844020434405255,88.0
0.6992570983969657,88.0
0.7137520040413099,87.0
0.6342171990819837,86.0
0.5475438778423182,85.0
0.6565394324884114,86.0
0.5733019420967,85.0
0.5725439067075204,84.0
0.8587884225200293,85.0
0.6750600620688013,87.0
0.6810697390701724,86.0
0.6759101677480037,87.0
0.5980835055520533,88.0
0.3303392400174513,86.0
0.3503522337022911,87.0
0.3184498104186113,87.0
0.4216426140053971,86.0
0.39296889342664526,86.0
0.35337575230773566,88.0
0.4665432163757131,90.0
0.6894849180740357,94.0
0.5229784202295344,95.0
0.7454179308831621,95.0
0.40880824339088956,96.0
1.1058033308919561,96.0
0.7334018131744325,97.0
0.3885741257074599,97.0
0.49773892521635693,97.0
0.8445824797999782,97.0
0.5476947779285158,97.0
0.35194937505212176,97.0
0.8430048066634984,97.0
0.6324151203539515,97.0
0.5247641920467254,97.0
0.8155870814938577,95.0
0.7364987402452022,92.0
0.7418811980742995,91.0
0.6994156706839415,90.0
0.6276391001615199,89.0
0.5954592514956221,88.0
0.7278614763244327,87.0
0.5716048474477942,88.0
0.26159729523649,89.0
0.21164686804093408,89.0
0.6104626002835012,88.0
0.7628405237994645,88.0
0.8471715698556683,88.0
0.9598546694551993,88.0
0.76357258548808,88.0
0.6998586151479321,91.0
0.5701325303878519,91.0
0.3986246018909234,92.0
0.42315013940180446,91.0
0.4647620340180625,91.0
0.6631260132773322,90.0
0.37462706772438636,90.0
0.49795154712078066,90.0
0.3699459467282912,91.0
0.6823131472910028,91.0
0.3326693400415057,92.0
0.4248038709974734,90.0
0.7770673649799023,89.0
0.5994322810909034,93.0
0.7219878388845455,94.0
0.40219695908153874,93.0
1.0039937149480072,93.0
1.0222670886644378,95.0
0.2957969632408158,96.0
0.3032698418211424,94.0
0.5773517876095394,92.0
0.5944509775708982,92.0
0.8302589357698293,93.0
0.6563850773728876,96.0
0.7944425119310649,96.0
0.2668666625257194,96.0
0.4167584552517533,95.0
0.5194025100167161,95.0
0.3596919045540597,94.0
0.23207830345609337,90.0
0.3001675072951165,88.0
1.096420747137893,89.0
0.6840799752513005,90.0
0.7603750455904317,93.0
0.7158327084623085,96.0
0.7582797645808165,97.0
0.6023486375213907,97.0
0.4567649822872014,97.0
0.2944795903433959,97.0
0.3370910287161516,97.0
0.3849503187331747,97.0
0.20982532202881798,97.0
0.43466783010384863,97.0
0.5163643965324936,97.0
0.40695218568048586,97.0
0.3981509755422435,97.0
0.34052646549411525,97.0
0.3822869175455577,95.0
0.7180467003375661,95.0
0.9086950551294082,94.0
0.33391549785038616,96.0
0.44978654216342084,97.0
0.4627893212822597,97.0
0.6358101368109207,97.0
0.4857784988714608,97.0
0.41021855332763213,98.0
0.3142545745438113,97.0
1.3489306017157383,97.0
0.9571426884923585,97.0
0.7906176026668641,97.0
0.6283235831625446,97.0
0.6705648616242023,97.0
0.5346617269027565,98.0
0.5810603274104039,98.0
1.1909972041447532,98.0
1.5112922557879716,98.0
0.9028292655298222,98.0
0.7757002354078639,98.0
0.7524410925153802,98.0
0.8780427413490728,98.0
0.8295501768995537,98.0
1.1447850971470472,98.0
0.7898466782783877,98.0
0.8311100803182575,98.0
0.8014270584150919,96.0
0.648525374060687,96.0
0.6986560581120435,96.0
0.7744384391849393,96.0
0.8917689121512675,96.0
0.8213752662640902,97.0
0.7545264501242858,97.0
0.48569495904041116,97.0
0.4273638755626642,96.0
0.3604292066505015,92.0
0.5148029435852297,95.0
0.5741328875091601,94.0
0.330663895025466,93.0
0.33979830646049786,93.0
0.41061125656355857,93.0
0.6610249187401409,94.0
0.6445332899675605,93.0
0.6907926434228062,94.0
0.4317255347000611,94.0
0.4186721914930544,94.0
0.3782801601133736,96.0
0.6747015299816284,95.0
0.8148127177186448,94.0
0.3926333317137612,94.0
0.39006950713304733,93.0
0.887563917202875,93.0
0.777512124636715,93.0
0.7145172062961378,93.0
0.7843831839269284,95.0
0.8018605596499656,94.0
0.6241327942116026,94.0
0.79210961891896,94.0
0.853414710940694,93.0
0.3146322505964221,92.0
0.42583796047474837,89.0
0.772145464102383,89.0
0.33112785106820747,90.0
0.36651837326685777,91.0
0.40326056943553995,91.0
0.35361648436609133,90.0
0.4882940197983558,87.0
0.3551115980608271,88.0
0.3326396943354711,89.0
0.300913473078013,89.0
0.5947866002178805,91.0
0.34138625142364193,96.0
0.4224990771646616,96.0
0.3397904353827022,96.0
0.2535882878758017,96.0
0.45002857329148566,96.0
0.3174285273054303,97.0
0.2644840320868895,97.0
0.176284162992439,96.0
0.2063179808652227,96.0
0.6387139765822454,96.0
0.49489799262644224,95.0
1.3753742979331907,96.0
0.7974123919066315,96.0
0.9299575176548815,96.0
0.5064986487146901,96.0
0.6358115717164322,96.0
0.062335818244892996,96.0
0.04044702012020752,96.0
0.09983855527493546,96.0
0.8473307081215341,97.0
0.5763050394219974,97.0
0.8204666585812973,97.0
0.7497384569395448,97.0
1.0885246002571543,97.0
0.7860701788969338,97.0
1.050990471994659,97.0
0.9679666137533703,96.0
0.6598454560109054,96.0
0.6014225191182172,94.0
0.785672688904108,92.0
1.0083607038510247,92.0
0.704409249045224,91.0
0.49937496416064303,91.0
0.3325294961365388,90.0
1.2557117358366208,90.0
1.3139300685709956,90.0
1.0270091311780276,91.0
0.8698426504726385,90.0
0.6863938549853476,89.0
0.6776077702295988,89.0
0.7010255558897047,88.0
0.8120642985741656,85.0
0.8773528641477346,85.0
0.8959460316485691,85.0
0.9521571032243558,84.0
0.9149040896367184,84.0
0.9232823939623074,86.0
0.9101692916594627,85.0
1.0260835905072603,84.0
1.0266466403394658,67.0
0.9781405411147981,53.0
0.8488064407223365,46.0
0.9359537041180863,47.0
0.941521918523556,46.0
0.9147702394946902,47.0
0.9046605126184637,48.0
0.9152179917457012,49.0
0.842274878922746,50.0
0.8401818822641839,52.0
0.8231735354048404,53.0
0.8523924294918294,54.0
0.7717268931360489,55.0
0.9160472945377802,56.0
0.7855558720012943,57.0
0.9221509411942497,54.0
0.8858126081034696,52.0
0.8317853279389713,51.0
0.8972967290656932,52.0
0.9014042005436915,47.0
0.8054930024850885,45.0
0.745265134822052,44.0
0.8812242737696424,41.0
0.9430889250288792,37.0
0.9910707470639233,35.0
0.9307859275377052,33.0
0.9879362551106041,35.0
0.9147046887185203,33.0
0.9814495479536556,34.0
0.9428998406021195,35.0
0.9481179200439619,33.0
0.9869626590724829,36.0
0.986355193951223,37.0
0.9722972362176928,38.0
0.7929090877525109,38.0
0.815041132698297,38.0
0.9035845485911627,40.0
0.9057647844396586,39.0
0.9379346189911503,38.0
0.9783752640501595,42.0
0.9179405569545046,44.0
0.9073461284112567,44.0
0.9665630971275985,46.0
0.8637906697877203,47.0
0.8753933538402388,48.0
0.9431887603007636,49.0
0.9095760783485143,50.0
0.9539936994702158,51.0
0.8359989435037402,53.0
0.8335943890128195,56.0
0.9178178383048058,58.0
0.5512548219019837,58.0
0.8081849581337087,60.0
0.8888612879957627,60.0
0.8630700356692455,60.0
0.8974391388994035,59.0
0.7064360594754371,58.0
0.878819504564745,58.0
0.8499539044453198,57.0
0.8451319785365672,56.0
0.891314452066505,57.0
0.8619950762349353,58.0
0.8877222186818714,58.0
0.8763139597122587,57.0
0.8790704906687258,59.0
0.7131788261049729,58.0
0.6296550193538795,57.0
0.7112517236037238,56.0
0.5965609147423403,51.0
0.6592073777271619,50.0
0.6392620920649659,49.0
0.913301193025789,47.0
0.9173991746257387,48.0
0.8669691765414442,46.0
0.8710214748780677,44.0
0.9073707580517121,47.0
0.9017584915158754,46.0
0.8459134438781297,48.0
0.9090126025999675,48.0
0.9376541908352743,50.0
0.8997329530105993,51.0
0.9681904774041222,51.0
0.916958660208015,51.0
0.927324092646177,49.0
0.8949478326735881,50.0
0.8952665540783672,52.0
0.3530134264224466,54.0
0.02937206350827116,54.0
0.06845610685098154,54.0
0.6907735146319101,55.0
0.866030825861912,57.0
0.8038441883147912,58.0
0.8881028551879536,57.0
0.898999234764094,57.0
0.8618915052887446,57.0
0.9704985826238468,55.0
0.8328041336964045,54.0
0.9180640302062218,54.0
0.8182510835625108,54.0
0.8739715796501658,54.0
0.8700548475098199,54.0
0.9632809374744529,54.0
0.864952181450573,55.0
0.9132779495768089,53.0
0.9103242498186785,53.0
0.999220732003982,55.0
0.8566278908000678,55.0
0.8701337537738945,55.0
0.888375063906784,54.0
0.9034966119545961,53.0
0.9224012091711713,54.0
0.6497729021449732,52.0
0.7329315640136429,53.0
0.757724666025679,53.0
0.7632737895773092,53.0
0.8528977703501778,54.0
0.8479821357663054,55.0
0.8671039587064153,55.0
0.814612757023956,53.0
0.8746305143375115,53.0
0.863486881884573,52.0
0.9005635185666186,51.0
0.8960487016962857,51.0
0.8982019251306309,50.0
0.8274952330910238,51.0
0.8847644782273811,51.0
0.871601620564175,51.0
0.8709487335888771,51.0
0.8233182430717214,51.0
0.8123334075747736,51.0
0.8912150448708308,51.0
0.8237283657263107,50.0
0.8596936888891566,50.0
0.8712314428783847,51.0
0.7716724372594482,51.0
0.6564656139253403,50.0
0.725813401627634,51.0
0.894863764468855,51.0
0.9073774058077287,53.0
0.8584831909881561,51.0
0.8198277979848578,51.0
0.837009417716518,52.0
0.8153401107947998,52.0
0.8914640106747678,52.0
0.8508702339559271,52.0
0.8628267410249839,51.0
0.8166441192962013,51.0
0.8156318523637026,50.0
0.8983436725358821,51.0
0.9214962634442412,52.0
0.906906442041343,51.0
0.8530665030512391,51.0
0.7987141552086029,52.0
0.8451662831824781,50.0
0.8641175430171651,52.0
0.8478355309425317,49.0
0.8196457725273664,49.0
0.8514820902005439,48.0
0.8969846845584288,48.0
0.8836964724598507,49.0
0.851817249271939,49.0
0.9408493900697088,51.0
0.6768017322617452,54.0
0.4572337363225841,53.0
0.8119610958352926,54.0
0.8701500321846605,53.0
0.7018508543774367,51.0
0.8349829733169284,50.0
0.8816784539882135,48.0
0.8945349789570932,50.0
0.866046997817214,49.0
0.8901795878704692,51.0
0.8543949285273401,53.0
0.7688787493360546,53.0
0.8655304662447036,54.0
0.8241633894003018,54.0
0.7329371240740831,54.0
0.9343754033873779,54.0
0.8427504427309324,54.0
0.9145175070966466,54.0
0.7881440117091055,51.0
0.8223531312086101,49.0
0.8424801751822811,49.0
0.864975963743623,48.0
0.8504872488151014,50.0
0.8594666054827366,48.0
0.9005312618809949,48.0
0.895327857283238,48.0
0.828497035267078,47.0
0.8279426221560536,46.0
0.8604533221893201,46.0
0.5978023164693329,48.0
0.5371892777291989,50.0
0.9446918644255666,51.0
0.9555983109065738,50.0
0.8757061260790503,48.0
0.9642965207582546,47.0
0.89738402419235,46.0
0.8405105744540258,45.0
1.014138284102772,45.0
0.8585824142535083,43.0
0.9788781556876124,43.0
0.8660161537755439,43.0
0.9568149901300068,43.0
0.8811372081792691,44.0
0.8412653752210503,43.0
0.010017240493691466,43.0
0.048598537992469604,46.0
0.8901516876416856,48.0
0.9204383943942364,51.0
0.8496516259066106,53.0
0.8919252063342545,54.0
0.7537454119297203,54.0
0.8079734097528009,53.0
0.739505170878028,53.0
0.8605371174512894,52.0
0.8029411367824173,51.0
0.8850131649105561,52.0
0.8759602586220901,52.0
0.860468943118977,52.0
0.9377529762202902,52.0
0.9852836033611064,52.0
0.7554169085576173,52.0
0.8445977623147606,52.0
0.7686571298247993,52.0
0.7586714090222757,52.0
0.7990999378696692,53.0
0.9272132313629622,52.0
0.9135528099691219,52.0
0.8974108780548524,50.0
0.8748101307534362,50.0
0.7902426766162011,50.0
0.8275121767153503,49.0
0.9268513932535067,51.0
0.8404498715531619,52.0
0.841675773741156,52.0
0.8481651631302084,51.0
0.8159211215651031,52.0
0.8423213502549215,52.0
0.8522877596501577,52.0
0.7340875112734632,50.0
0.8462243805997205,50.0
0.8780434298968705,50.0
0.7894952084294398,51.0
0.8786473483240469,52.0
0.8612325875694594,51.0
0.8618678918234601,51.0
0.8174566714320205,49.0
0.8991471615701803,50.0
0.8105118936835604,50.0
0.8240028437545666,50.0
0.8583003712308138,47.0
0.832763808126462,47.0
0.8306661565583513,46.0
0.8256201067476617,43.0
0.8920704139161286,43.0
0.8507761247635285,43.0
0.8225463358995574,42.0
0.7892446291447397,42.0
0.8363436872481063,42.0
0.7512743520440766,42.0
0.8344928255300871,41.0
0.7866838931338518,40.0
0.877110286366497,40.0
0.7014408849885345,40.0
0.7987558813651645,40.0
0.8271191341725762,39.0
0.7694917032849419,40.0
0.8611973432485672,39.0
0.8665852358330348,41.0
0.8411357211190347,43.0
0.854687196573429,44.0
0.7560080500158387,47.0
0.7209060140796606,47.0
0.833145757319184,50.0
0.7419709813529363,51.0
0.7339602881266925,48.0
0.7940421531123429,47.0
0.8593513855715662,45.0
0.7021479841054703,45.0
0.769121054784713,45.0
0.7520984164226464,45.0
0.8384949866412484,46.0
0.8516418459809548,46.0
0.9020871662723485,46.0
0.7485995159968936,48.0
0.8263415891880187,48.0
0.7914839888045877,48.0
0.7811030495724608,49.0
0.8552833837661313,50.0
0.8135806285815299,49.0
0.7730293801102797,49.0
0.8077958640278455,49.0
0.8918486573725775,49.0
0.856392590293086,46.0
0.8787068914933869,44.0
0.683610052837579,44.0
0.7822786855513616,42.0
0.8573018583949606,42.0
0.7731898882334817,41.0
0.8364304501442398,42.0
1.0011957503508047,41.0
0.7361434879929503,42.0
0.8293230602231393,42.0
0.8327345963380544,42.0
0.7908290368952415,41.0
0.8342257788198508,41.0
0.7957819975589391,39.0
0.7945105978727892,40.0
0.8034243803334572,40.0
0.7636529942276028,40.0
0.8470090517209362,40.0
0.8942279641968,39.0
0.7598642542699101,39.0
0.8533965339984008,39.0
0.7968817694366919,39.0
0.8148292101388359,39.0
0.8351204369139029,42.0
0.8053484892892129,45.0
0.8649305590381596,47.0
0.7808285743250593,46.0
0.9748304347824729,47.0
0.9398000874118128,48.0
0.6994001616161846,46.0
0.7693537893705883,48.0
0.3809260186481601,46.0
0.015315177866777727,46.0
0.015320271613085449,46.0
0.6187605159122488,46.0
0.8648303391488441,46.0
0.6753489579272773,46.0
0.8400633664862708,46.0
0.7048799780468574,47.0
0.8615246636728262,47.0
0.8754687373538999,47.0
0.8385751287341876,47.0
0.8552383199942595,46.0
0.7810371076165885,46.0
0.8246076550279235,46.0
0.812768378572062,46.0
0.8327071911200604,47.0
0.7646475893065864,47.0
0.7900446097964133,47.0
0.8599815505374397,48.0
0.8366007648027594,48.0
0.8731050476214649,49.0
0.8276276746513791,48.0
0.7644245306164731,47.0
0.7957682080124979,47.0
0.7910528477115489,47.0
0.7645640195910542,48.0
0.7697385042551763,47.0
0.8022122893647226,46.0
0.8655166932317203,46.0
0.8174152686320894,46.0
0.8598577996521581,46.0
0.7928812710446714,45.0
0.8003716296558343,44.0
0.8066093107467125,44.0
0.7604917905891794,44.0
0.67165098225376,45.0
0.7739931304541857,44.0
0.8031980069269065,44.0
0.8125132058296255,44.0
0.8146769422179375,44.0
0.8092193518126993,45.0
0.8327115440358875,45.0
0.8604141897421742,45.0
0.8266785731844679,44.0
0.895699633139519,40.0
0.8389271952606671,41.0
0.7434446882205306,41.0
0.788426183921188,43.0
0.8339043129326494,43.0
0.7673493563631862,40.0
0.8179791579795469,45.0
0.7891880479196139,45.0
0.7973318307188706,44.0
0.7852979062706463,45.0
0.8042120792828561,45.0
0.7842455710947166,45.0
0.870637433637101,45.0
0.7401208138029794,44.0
0.8281196540000342,44.0
0.8116309870929393,44.0
0.7391322938017687,44.0
0.8074634969044313,44.0
0.78294317967666,44.0
0.7334808709921198,44.0
0.8544237812771713,44.0
0.7666515988281628,45.0
0.8522003771701665,46.0
0.7819274616540345,46.0
0.7958429411306214,47.0
0.8175033716403692,46.0
0.8640463328366355,49.0
0.7571603536423553,49.0
0.8219631720592295,48.0
0.8543264360346793,47.0
0.7574632570297101,44.0
0.81400335938479,45.0
0.8312477560370574,44.0
0.824422424224137,45.0
0.8012071894797824,45.0
0.7511509304713015,44.0
0.830613577897662,45.0
0.8337485162229908,44.0
0.7387531999635796,45.0
0.796041603722578,45.0
0.8219556862280365,45.0
0.7297108973124028,43.0
0.729494103765554,43.0
0.7950103156856009,43.0
0.8738855292399473,43.0
0.9520225098232403,43.0
0.7001507109372826,43.0
0.6974520605454803,44.0
0.823972211586725,44.0
0.8445110494800243,42.0
0.7474402629266076,42.0
0.8363393085056499,40.0
0.800298604274519,40.0
0.7864381601710402,40.0
0.8147094609568637,40.0
0.7538643170168879,41.0
0.7628837308119599,41.0
0.8065885856291628,41.0
0.8094069866758072,41.0
0.8163905602768184,41.0
0.7442684911135523,41.0
0.8164703965919442,41.0
0.8531442761895838,41.0
0.7312496380753088,41.0
0.8550199064811139,41.0
0.8195278208380099,41.0
0.876169099236152,42.0
0.8141261527846233,40.0
0.8347430291288023,43.0
0.7683706017975328,39.0
0.8433157209163168,39.0
0.798394727397046,38.0
0.6746994468707175,39.0
0.8041696963368634,38.0
0.8032260471021295,37.0
0.784927083890978,38.0
0.007487651616718771,40.0
0.05471079575561001,41.0
0.10573182023932845,42.0
0.749634962745654,41.0
0.7745497252626093,41.0
0.8145136662774045,41.0
0.8135488756505626,40.0
0.8259375958270264,41.0
0.8353343649319439,41.0
0.8873031950009028,43.0
0.7646393324019741,45.0
0.8085047966426648,46.0
0.8070808004228374,46.0
0.8441287878569604,45.0
0.670678793292619,46.0
0.762934772046856,46.0
0.7505348404678951,45.0
0.8568787719989616,44.0
0.8189078533659436,44.0
0.7800947278981272,44.0
0.7957894407372507,44.0
0.812772685645884,43.0
0.7425432696395738,43.0
0.6472255814407929,42.0
0.8062697015532607,42.0
0.779892326192955,43.0
0.7556152567936527,43.0
0.7692361976836534,44.0
0.8790465587017838,44.0
0.7899724389062673,44.0
0.7174834736609234,43.0
0.8208664228754585,42.0
0.8098424319254486,42.0
0.764924200586246,42.0
0.7397484286791284,42.0
0.7741079511852712,42.0
0.7780466243464316,40.0
0.631730299168775,39.0
0.7712612473270761,40.0
0.8592988840676132,40.0
0.7771423073613846,41.0
0.7594123208315041,41.0
0.8285502954972913,41.0
0.7696500615283577,41.0
0.7402911649780485,41.0
0.8137137651090813,40.0
0.8247726361760956,39.0
0.8115824693904112,39.0
0.8701051663314704,39.0
0.764500448198396,38.0
0.8272309537462199,38.0
0.8197431637527995,38.0
0.7829730677440164,39.0
0.7998690101916501,38.0
0.7510870794686954,35.0
0.8230234848452435,35.0
0.8613177818077178,33.0
0.7485932426596847,36.0
0.7423520354897228,35.4
0.8126712936366217,34.88
0.8319700735341764,34.856
0.8528054931823218,34.8272
0.8306502486877891,35.19264
0.8435553410488654,35.031168
0.7979468529587576,34.9574016
0.8340676541777725,34.97288192
0.7152799719995124,34.996258303999994
0.5154889157169537,35.0300699648
0.6062072142890949,34.99755595776
0.8033012503169644,34.990833549312
0.4691647264812884,34.9975199391744
0.7957168661578877,35.002447543009275
0.8381226899879914,35.003685390811135
0.8315469978096313,34.99840847601337
0.7869007914894933,34.99857897966404
0.7650683705580634,35.000128065734444
0.8295516797099445,35.000649691046455
0.8096430076717425,35.00029012065389
0.8266785731844679,34.99961106662244
0.831490879525733,34.99985158474425
0.7667568552197589,35.000106105760295
0.7813141499191962,35.00010171376546
0.7550717231198402,34.999992118309265
0.7997454775259247,34.99993251784034
0.7980874398552089,34.99999680808392
0.7595034605092637,35.000025852751854
0.8092868304725988,35.00000980215017
0.7964953224327261,34.99999141982711
0.8153684655918138,34.99999128013068
0.848918770477684,36.00000252715729
0.795197844030677,36.85714584028816
0.8534160162781987,37.482142608694176
0.8754687373538999,37.926585964010826
0.8344662705558749,38.22658682202812
0.7508909579859214,41.0
0.7353086655691758,41.0
0.8480755817030634,40.0
0.7933405231893422,39.0
0.8253678343019312,38.0
0.8157742205591666,38.0
0.8328920524082217,39.0
0.8123421925756814,39.0
0.8666381269440645,43.0
0.810893773731676,44.0
0.8147325021660674,44.0
0.7802804270275152,44.0
0.8405903978755204,44.0
0.796224962469304,43.0
0.825304267655387,43.0
0.8623365722704417,43.0
0.8265243672163914,45.0
0.849067914755536,45.0
0.75688409844818,44.0
0.744780718467924,45.0
0.8002002902161791,45.0
0.809599383039446,46.0
0.7408253740095012,46.0
0.7399624567086752,45.0
0.7942767469764794,46.0
0.2034971040578916,46.0
0.024987583463747323,45.0
0.006000193073094112,44.0
0.7069442342653071,44.0
0.8434118451342533,43.0
0.8182881089434135,43.0
0.8183995136674176,44.0
0.8658121014827809,43.0
0.6962270674988486,45.0
0.7708940555370796,45.0
0.8736274553017427,45.0
0.7382809938563215,45.0
0.8156797775908438,45.0
0.8350177595385774,45.0
