feat_0,BIS
0.823731593965544,97.0
0.7996578568675928,96.0
0.8267754407555642,95.0
0.7868896898439622,95.0
0.8147326985553096,95.0
0.8013527949693207,95.0
0.7951949791955218,93.0
0.8272724123078843,93.0
0.7782671609645812,93.0
0.7816252739725865,93.0
0.806996542741748,91.0
0.8163673887779417,93.0
0.8036407033116989,93.0
0.7801380675886282,92.0
0.789355600382144,91.0
0.8112822406198689,91.0
0.8365243772629287,88.0
0.8390544641340307,82.0
0.8240616788525154,87.0
0.8234825672200423,85.0
0.8413899099683169,84.0
0.8333474063217985,82.0
0.8495221526299042,76.0
0.8306275408776648,74.0
0.8356640884324992,74.0
0.8021504488434675,78.0
0.789283411402053,83.0
0.8381446040702341,90.0
0.8160307849131384,92.0
0.7946417311949283,93.0
0.8173984342218461,93.0
0.831571423873465,93.0
0.796151640190964,93.0
0.7821581072861664,92.0
0.8251428541294347,92.0
0.8069855652790228,93.0
0.7844795696422575,93.0
0.7855285458302793,93.0
0.7785476931048474,91.0
0.7855270989092822,90.0
0.7848310412851879,90.0
0.762593810749728,90.0
0.7927939964877685,90.0
0.7701523365575398,88.0
0.7783006938179773,83.0
0.7700732989981227,69.0
0.778049429340098,54.0
0.7827448857720328,48.0
0.7591160502048255,46.0
0.7478634322924466,45.0
0.7846950660243096,48.0
0.7559309644679825,49.0
0.7514410049105871,49.0
0.7531367540044116,49.0
0.7698766191089148,49.0
0.7646596559931119,49.0
0.7710992709044333,49.0
0.7598289927151309,51.0
0.7749998196465077,50.0
0.7427669650376157,50.0
0.7640701421720205,49.0
0.7796120904317159,50.0
0.7736051617641653,55.0
0.7802993620676716,55.0
0.7624451774128304,54.0
0.7649642307295397,52.0
0.7768053789219832,54.0
0.8011766498947078,53.0
0.7849257790722329,51.0
0.7946125355791117,50.0
0.7804768697050835,50.0
0.7833067348328796,50.0
0.7933751769650158,49.0
0.8175400389146176,55.0
0.8175104432765575,54.0
0.8037560598020737,55.0
0.7916598771834427,59.0
0.8068957899682163,61.0
0.798963542813713,62.0
0.7978433518378796,67.0
0.807693055108133,65.0
0.8044673738324075,65.0
0.8221282623073787,65.0
0.8315843159667327,65.0
0.8278738368866086,66.0
