feat_0,BIS
0.21496207259928904,97.0
0.3000438883697044,96.0
0.7123055471230062,95.0
0.3660070161292427,95.0
0.7189621387733345,95.0
0.3513890355806117,95.0
0.5620477182078819,93.0
0.3442423439331089,93.0
0.2701041972130156,93.0
0.3319338476326181,93.0
0.4990617004163192,91.0
0.45144426363654255,93.0
0.6480899581065499,93.0
0.35968749851835174,92.0
0.33082293433454796,91.0
0.3075410305474661,91.0
0.9551305651904191,88.0
0.7112507164610422,82.0
0.5366178268310264,87.0
0.46930353224968685,85.0
0.4485486942444762,84.0
0.49531662419478584,82.0
1.2149559573973279,76.0
0.8944872828188125,74.0
1.007593565136075,74.0
0.3909895582170455,78.0
0.32458145102314134,83.0
0.980588839499329,90.0
0.8485612844339756,92.0
0.4092215935800433,93.0
0.9008946398128659,93.0
1.0004782175576847,93.0
0.5090492741194012,93.0
0.4545963905722241,92.0
1.0017555699531187,92.0
0.5343614982285384,93.0
0.7978481380977861,93.0
0.887198297328486,93.0
0.9359564447644435,91.0
0.8826116248662801,90.0
1.0287242955340419,90.0
0.8507137475686106,90.0
0.9369662019156922,90.0
0.9002831414981778,88.0
0.9634981998545964,83.0
0.9562368712471342,69.0
0.8986137049771432,54.0
0.9831987064122854,48.0
0.8078327181782384,46.0
0.8363741355571134,45.0
0.8873258890062822,48.0
0.8623442325210899,49.0
0.8222513033358408,49.0
0.9247613707576637,49.0
0.879256804629478,49.0
0.8883256899775129,49.0
0.8709876315096083,49.0
0.838744296311826,51.0
0.8781881565481076,50.0
0.8678360269802496,50.0
0.9678117231090881,49.0
0.9199145210481049,50.0
0.9652592286343405,55.0
0.9261719931152841,55.0
0.6865423444719758,54.0
0.9071107938473859,52.0
0.9837408317506512,54.0
0.9455672410433462,53.0
0.8866340613012772,51.0
0.9242454154376006,50.0
0.9938333374349329,50.0
1.0066186478946404,50.0
0.5196566993041121,49.0
0.6218761950843543,55.0
1.152138998601514,54.0
1.0229918119884256,55.0
0.9793051305524345,59.0
1.0660399308437052,61.0
1.0808545053674037,62.0
1.0028672317097254,67.0
1.1257302771565474,65.0
