feat_0,BIS
1.132557157365035,87.0
1.2838194803538885,91.0
1.2419981266634963,89.0
0.6583992945562729,79.0
0.8649292517191056,85.0
0.654698798379334,90.0
0.611645580760968,92.0
0.7626694723279774,95.0
0.9073083321751239,94.0
0.9388982250739559,92.0
0.9042538655552765,93.0
1.013481081935061,94.0
0.7112980705913867,94.0
0.8051314551558311,95.0
1.0246588829169019,96.0
0.8191270727522246,97.0
0.7864660748554142,97.0
0.8076932523606555,97.0
0.5561608449934301,97.0
0.503164916907108,98.0
0.5736231051316678,98.0
0.5321804927376359,98.0
0.6710085238686152,98.0
0.6500255554412759,98.0
0.4250517215652456,98.0
0.5774238892795998,98.0
0.5632048618063501,97.0
0.5943682642674912,97.0
0.8503329651957015,97.0
0.6967456791892479,97.0
0.6926363443904169,97.0
0.7191590924813509,97.0
0.6202661987053388,97.0
0.6151422747840694,97.0
0.8998587876500106,97.0
0.8311447150604621,97.0
1.2634409252785153,97.0
1.1290235913114888,97.0
0.8604180437251245,97.0
0.8290207207462497,97.0
0.8001322916182034,97.0
1.2775492663381458,97.0
1.2165479234873997,97.0
1.2263020689827497,97.0
1.232182860636423,97.0
0.936474261824547,97.0
0.9224175797047875,96.0
1.1246643705263981,95.0
1.0679978854512377,94.0
1.0379225320766534,92.0
0.7349142196431226,91.0
0.8944571795078438,90.0
1.1266965756852025,90.0
1.1065258067044925,91.0
1.1703869626894372,91.0
0.9221229662086272,90.0
0.7248851252275519,88.0
1.1927621306816238,90.0
1.2271357707960378,90.0
1.2925436777556838,90.0
1.2422430064396237,90.0
1.1858200436600668,90.0
1.1973006143581992,91.0
1.162238898216367,95.0
1.201343021846783,92.0
1.2855231145899584,89.0
1.2536655831153904,89.0
0.7631541660341781,89.0
1.1404172759531948,90.0
1.1539496984735291,89.0
1.1562189534954586,91.0
1.238043038588601,91.0
1.18840565224968,91.0
1.1808729337092325,90.0
1.2656057857368914,90.0
1.195156606668041,90.0
1.2428617593725093,91.0
1.0497942143655985,91.0
0.7811800509345019,91.0
1.2615891029448099,92.0
1.1675018368801386,92.0
1.048846499999085,92.0
0.9889568153313033,90.0
0.9525669965293755,90.0
1.233800390794114,90.0
1.1837770119356588,91.0
1.2122162831555672,91.0
0.9579523592464643,91.0
1.201962887244925,90.0
1.1622080854665713,91.0
1.2255776670641345,90.0
1.0208007414607496,89.0
1.1894237346682468,89.0
1.212238891327308,90.0
1.2374425878800395,90.0
1.2579489043815553,90.0
1.2022781664069258,91.0
0.05364521328808025,91.0
0.2224989462184701,91.0
0.4999166829205177,91.0
0.5760148427375635,92.0
1.2397976043418302,92.0
1.0400610597767446,92.0
1.224515409652089,93.0
1.1423948259302992,93.0
1.1547007913552259,93.0
1.1857653919743658,94.0
1.113145227677304,94.0
1.2000647997978082,93.0
1.1947953237354758,97.0
0.9687295245469225,98.0
1.102515160134495,98.0
1.1778723928007078,98.0
1.0504620211999214,97.0
1.1186820072823624,96.0
0.7020623345628354,92.0
0.9109931981893795,93.0
0.9957299049952719,93.0
1.1469065046077414,92.0
1.1084595666218142,91.0
1.184292622236971,91.0
1.1377329885256735,90.0
1.1320914138947935,89.0
1.118558760743916,88.0
1.167295490271274,89.0
0.9060217386868845,89.0
0.8695920103049439,89.0
1.0810778365347287,88.0
0.8793404716086215,88.0
1.173307973505867,89.0
0.6615364611569823,89.0
0.5287692243882911,90.0
0.5966940758452073,92.0
0.9310181183288888,94.0
0.8621368313995501,93.0
0.9977378403941493,93.0
1.1617938252180084,94.0
1.2430753034621933,95.0
1.2362701207237903,95.0
1.2763065486042136,97.0
1.1552163417405326,97.0
1.1736617446221502,94.0
1.2478447852037071,94.0
1.1996707479992388,93.0
1.3261779319017108,91.0
1.2451208679245518,91.0
1.293833322389033,91.0
1.217608802966419,91.0
1.1948780766657356,91.0
1.3285394021891008,91.0
1.2781251801841575,92.0
1.2170286090539086,91.0
1.0112827745637816,89.0
1.191542508830394,88.0
1.2983141262390543,88.0
1.2350517388615287,88.0
1.2069161460841134,89.0
1.2425634350732526,89.0
1.343144231423703,89.0
1.1888965800922389,88.0
1.2152350481822634,87.0
1.3024623392833936,87.0
1.221303675155121,86.0
1.1696691918336133,89.0
0.731699369949455,90.0
0.9973005052265878,90.0
1.163755666211753,91.0
1.0981679799365227,91.0
