feat_0,feat_1,BIS
1.0052869910569426,0.7965577794323584,79.0
0.8601094005101566,0.7989153792423248,83.0
0.6624923277309183,0.8076679992201237,83.0
0.9337311095741865,0.7995547444083109,88.0
1.0003928704918517,0.8123459886693517,86.0
0.9847915041475672,0.8048916714465894,84.0
0.9870843958299877,0.8096886360015377,83.0
0.9226798956568318,0.8063172963453002,80.0
0.8700254477584615,0.8101034998824601,79.0
0.8413646253745419,0.8115480040114603,80.0
1.0135923995334575,0.8075349010096704,77.0
0.9716721326585178,0.8076543170707408,74.0
0.9009073408291579,0.8058204718596647,76.0
0.8716366050987152,0.8041183411194054,77.0
0.9118885036755722,0.8097867398045742,77.0
0.8886436380173204,0.7980587598896655,80.0
0.6259414580287586,0.8263976967148999,77.0
0.5695201361389097,0.7948209741586881,77.0
0.8329289849416655,0.8375188292006027,78.0
0.49954399405535854,0.7702919945443888,75.0
0.5345282899191255,0.8016676944338172,76.0
0.6468161777685242,0.800861082165201,77.0
0.7855278475487246,0.8301925945213282,76.0
0.9918545191205226,0.8199869975433627,76.0
0.8253405862779783,0.7999373203058181,79.0
0.5690082597391419,0.8013121591089726,80.0
0.9169721273542204,0.8059321966747408,79.0
0.9247970897876696,0.8130792585775911,79.0
0.5953391985441621,0.8036899217219007,80.0
0.5131180696196087,0.7356444826888772,80.0
0.6972354847282913,0.8022714163457803,89.0
0.7689409251172816,0.8155911795843357,89.0
0.5738582611222411,0.8216832316784941,88.0
0.6744868030756912,0.8157155899480864,87.0
0.677136737202146,0.7964781829840417,88.0
0.691722482243216,0.8273318597747442,90.0
0.5526147175918181,0.8230497315649493,89.0
0.93019667651612,0.8048261496249027,90.0
0.9318401514354333,0.7979802957849248,90.0
0.6035660104981915,0.7912578601532856,89.0
0.7411981092335997,0.8058779133964279,90.0
0.9668956343901152,0.817255130067692,91.0
0.9148284803757956,0.8012961508822111,91.0
1.004337371858432,0.8217185986276175,91.0
0.8739628325184525,0.7818590019225029,90.0
0.9164187800049652,0.8097038601481944,91.0
0.7687288587698009,0.7973532042086219,91.0
0.9714042096503168,0.8103389521389551,90.0
0.8311898449941819,0.8020357982423253,91.0
0.916693021687784,0.8190387161078678,90.0
0.9551965930177673,0.7964014399104964,90.0
0.9597471704798823,0.8144767724727524,91.0
0.8204454303779398,0.8067421006609766,90.0
0.8587964191836015,0.8075943571177184,84.0
0.755007970851453,0.8059695400224518,88.0
0.9587408684555574,0.8076696565081848,89.0
0.9693017813989084,0.7975700733451426,89.0
0.9479661859299697,0.7886098692338601,86.0
0.9657981500954489,0.806882980052397,85.0
0.8873859613038286,0.7771128092966342,85.0
0.9198300560778252,0.7981507217869679,85.0
1.0713971573107415,0.8317148336111393,88.0
0.9005953870026788,0.8003829411054271,88.0
0.902195528202768,0.8042032333360764,87.0
0.9788227840828085,0.8058637332358709,87.0
0.8847052217249574,0.8255455642213012,89.0
0.9277365192368556,0.779365840328226,89.0
0.9364395222626283,0.787980834093286,89.0
0.9831918239860591,0.8055970203360976,86.0
1.0003302024523402,0.8057432133904062,82.0
0.977241409226401,0.8189110548351279,80.0
1.0855238517010548,0.8283411113231801,77.0
1.001956032922838,0.8044183274111422,76.0
0.9813652200448577,0.7901642791851601,75.0
0.9480911023453058,0.8107100521044682,79.0
0.94487668976759,0.8077963600973314,75.0
0.5402683145873688,0.8258381340183111,74.0
0.5295013729013354,0.7905011344860239,74.0
0.5919147887738783,0.845552403780381,74.0
0.6116068178870924,0.771220972106045,74.0
0.7013555358093289,0.7864504515142362,74.0
0.5189808690250945,0.7413288655460258,74.0
0.6380205112408817,0.7824426928335033,74.0
0.6208187289594838,0.8048850513361853,80.0
0.6064782015183141,0.7619143900572231,85.0
0.6796369440532066,0.7991501063512207,88.0
0.7166901286764871,0.8311742820886897,89.0
0.5976726144359095,0.8132030144825901,91.0
0.5471404672901015,0.7551021875496331,95.0
0.5987088744573423,0.7571803993300976,96.0
0.5476620509386412,0.7828156024899245,96.0
0.6026774230855718,0.8205838099040245,97.0
0.5499033804333955,0.7763275617799753,96.0
0.5729372699977455,0.7769287139258062,95.0
0.5529208662906897,0.7420906815897028,91.0
0.6005977040643522,0.7404343545063456,86.0
0.6466142687605463,0.7818129189556549,90.0
0.9192660961316621,0.8289442355637565,88.0
1.0648010264448144,0.8284442309270955,90.0
1.050049201179482,0.8294207779187734,93.0
0.9505331589751327,0.8138753225951321,82.0
0.7279410652767475,0.7384700775408148,84.0
0.6998464435004692,0.7459291234182128,84.0
0.6013579892440379,0.7058586039132277,88.0
0.018349484860549214,0.4604199382650529,97.0
0.05533356782935761,0.4084341910771698,96.0
0.387651091882772,0.6782562737801769,96.0
0.5812279728907845,0.7648589489655294,93.0
0.6109915325658619,0.7819844453424317,92.0
0.6653358638062294,0.7440797340426734,89.0
0.5975128940155292,0.7274365099757352,83.0
0.6975900096261034,0.7783006938179773,82.0
0.7993344819706465,0.8218663300955191,82.0
0.8153304927352956,0.7980360848702588,82.0
0.8002774779837645,0.7786481455023483,81.0
0.9144038771198959,0.8005017801628087,50.0
0.9511563394487808,0.7996714079316255,40.0
0.9192637893715894,0.8048204746728393,40.0
1.0569885188928008,0.8257686753675052,32.0
0.8208051531312499,0.7749836638959778,33.0
0.6816151704931559,0.7785182372961018,39.0
0.6792681492988715,0.7729410997601533,39.0
0.6740911849037277,0.7735219301924279,41.0
0.6457185615918326,0.7439294804910288,43.0
0.7073661276389842,0.7574068530869678,46.0
0.8465248686008144,0.8005847659176771,46.0
0.9708910142287497,0.8163176448467261,51.0
0.9785424714353947,0.8094244365576322,54.0
1.0337990512485256,0.8275368727171207,53.0
0.9803434519284542,0.801551296998716,48.0
0.9029645350060278,0.790344057895852,45.0
0.9037518982169015,0.8031626643731955,44.0
0.7249501589417959,0.7899178101410648,42.0
0.7549489018119,0.7887283392544038,41.0
0.903019865104238,0.793125526260262,41.0
0.7382596773861079,0.7816568281240571,42.0
0.7100923960555914,0.7748238254126656,47.0
0.7240947542133838,0.778670968139361,54.0
0.6785757708755975,0.7705982459409665,55.0
0.6857767081473694,0.7901626586388836,55.0
0.7501741000661211,0.793304679499003,52.0
0.7282838803928442,0.7857019333358217,51.0
0.8214293683343943,0.786568728870908,50.0
0.6605135629215195,0.7848566774692165,49.0
0.7412770085309552,0.7891254841944995,48.0
0.8483360446225383,0.8026044463162406,44.0
0.8740580222214445,0.7959070543346964,42.0
0.7956526385659743,0.7874703790582133,39.0
0.7474655344679237,0.7825803112255454,39.0
0.8468108038997948,0.8003418014061549,41.0
