RMSE,MAE,Pearson_R,fold,test_case,n_train,n_test,feature_combo,model
14.330434077446583,10.554980514973987,0.35833005539953167,11,11,30753,2682,SampEn_ApEn,XGB
12.634732318334564,10.127721616052172,0.402186619068603,12,12,29368,4067,SampEn_ApEn,XGB
18.19670179892764,12.192100147163373,0.49319252892279497,13,13,32617,818,SampEn_ApEn,XGB
18.08984661891595,12.41482272845122,0.34738746885987143,14,14,32812,623,SampEn_ApEn,XGB
12.201222646528647,7.577597314083407,0.41843672227367057,15,15,30799,2636,SampEn_ApEn,XGB
15.168235594747864,10.208022245303358,0.20479475084354481,16,16,32001,1434,SampEn_ApEn,XGB
10.665144474405954,6.322922761225245,0.6676204683314727,17,17,31916,1519,SampEn_ApEn,XGB
13.699733211666288,7.492359148506854,0.4661435406539407,18,18,32694,741,SampEn_ApEn,XGB
16.167006368145323,12.507135275173953,0.49030021301493476,19,19,32564,871,SampEn_ApEn,XGB
12.567344897021535,8.725102075740214,0.29588876117007235,20,20,31486,1949,SampEn_ApEn,XGB
14.317538322899683,10.011763774990824,0.531648173327416,21,21,31564,1871,SampEn_ApEn,XGB
20.622221520580425,13.719188760369372,0.1901775799432275,22,22,32973,462,SampEn_ApEn,XGB
15.184943151102283,9.882875209166013,0.5702570293196751,23,23,32271,1164,SampEn_ApEn,XGB
18.864654365802878,11.420007874949878,0.4899515597632775,24,24,32680,755,SampEn_ApEn,XGB
10.971626617397948,7.434596666501066,0.6407888606258866,1,1,32683,752,SampEn_ApEn,ANN
13.22242593198658,9.014123426394018,0.5378852992721718,2,2,32458,977,SampEn_ApEn,ANN
11.447053469508022,6.5225447084609876,0.4995950117574843,3,3,30821,2614,SampEn_ApEn,ANN
16.425572815647666,11.233942440485517,0.5214902705419422,4,4,32656,779,SampEn_ApEn,ANN
14.059647326672158,9.007003402410094,0.5846304750011957,5,5,32952,483,SampEn_ApEn,ANN
13.849489154416107,8.133945513034531,0.4803738934180509,6,6,32430,1005,SampEn_ApEn,ANN
13.04331736900821,8.919706346901593,0.16284857606504882,7,7,32225,1210,SampEn_ApEn,ANN
11.584278829980503,6.990106952762276,0.5534803040517582,8,8,31846,1589,SampEn_ApEn,ANN
23.1371460756937,14.64539197098903,0.02517368234330503,9,9,32240,1195,SampEn_ApEn,ANN
10.823215769294611,7.828467714547681,0.8008820810824047,10,10,32196,1239,SampEn_ApEn,ANN
13.609813834383786,10.159829579174186,0.3846363023627057,11,11,30753,2682,SampEn_ApEn,ANN
12.165040089238314,10.095675313296708,0.41851014151098426,12,12,29368,4067,SampEn_ApEn,ANN
18.493741545968,12.244131278037358,0.481341856537929,13,13,32617,818,SampEn_ApEn,ANN
17.853098009924977,12.05404430718972,0.37186309433621706,14,14,32812,623,SampEn_ApEn,ANN
12.443321840029977,7.770363283063011,0.3972698965265534,15,15,30799,2636,SampEn_ApEn,ANN
15.883629771113863,10.378660109033863,0.12839511003648205,16,16,32001,1434,SampEn_ApEn,ANN
10.377935868306626,5.8551346020419,0.6844283445890356,17,17,31916,1519,SampEn_ApEn,ANN
13.621214678953319,7.19931421699443,0.4725761123989497,18,18,32694,741,SampEn_ApEn,ANN
16.424399292665914,12.653039480210767,0.4594438795460279,19,19,32564,871,SampEn_ApEn,ANN
12.760446333471524,8.759701590574394,0.2801640628474156,20,20,31486,1949,SampEn_ApEn,ANN
14.253465945062173,10.029156127776947,0.5384908824977097,21,21,31564,1871,SampEn_ApEn,ANN
20.662658034226034,13.674131919133753,0.18671325732261812,22,22,32973,462,SampEn_ApEn,ANN
16.102967485550078,10.423880334346979,0.49303410643691914,23,23,32271,1164,SampEn_ApEn,ANN
19.2049951803491,11.381570208904776,0.4717202540806458,24,24,32680,755,SampEn_ApEn,ANN
11.721099238140866,7.770017892397999,0.6269681813820317,1,1,32683,752,SampEn_ApEn,SVR
14.849938367314913,10.352012989768006,0.49612880993981584,2,2,32458,977,SampEn_ApEn,SVR
12.736873772891725,7.785064295835818,0.5064916030209429,3,3,30821,2614,SampEn_ApEn,SVR
17.731123982299383,11.570528813711741,0.4611487518984436,4,4,32656,779,SampEn_ApEn,SVR
14.771459535382348,9.15231086429092,0.5914261963661742,5,5,32952,483,SampEn_ApEn,SVR
14.989317342632848,9.211762033140339,0.46567885031061734,6,6,32430,1005,SampEn_ApEn,SVR
14.204592947575657,9.896157246270363,0.1473527375581485,7,7,32225,1210,SampEn_ApEn,SVR
11.391951155823016,5.704625474607736,0.553338577769917,8,8,31846,1589,SampEn_ApEn,SVR
25.10739197024462,15.858913136380668,-0.11794494997412759,9,9,32240,1195,SampEn_ApEn,SVR
10.570959276638266,6.928632697852701,0.7969817555811348,10,10,32196,1239,SampEn_ApEn,SVR
12.166632860633015,7.74024086842461,0.4230088075133552,11,11,30753,2682,SampEn_ApEn,SVR
10.090938193499907,7.2703893135715925,0.45645043071671404,12,12,29368,4067,SampEn_ApEn,SVR
19.700034143760334,13.365250367809422,0.46500870187910226,13,13,32617,818,SampEn_ApEn,SVR
18.600474230985075,11.522036011786133,0.3396344939459587,14,14,32812,623,SampEn_ApEn,SVR
11.888554461284064,6.378000759913133,0.4224502259024328,15,15,30799,2636,SampEn_ApEn,SVR
16.90362146186416,11.243072690013216,0.1619141461106882,16,16,32001,1434,SampEn_ApEn,SVR
11.155210271977085,7.039519377879531,0.6837069452895835,17,17,31916,1519,SampEn_ApEn,SVR
14.712361157403445,7.983245512142119,0.4469891185642943,18,18,32694,741,SampEn_ApEn,SVR
16.009517393448057,11.567282798881742,0.4745944771571562,19,19,32564,871,SampEn_ApEn,SVR
13.268579949322389,8.766788536558908,0.29226408352620936,20,20,31486,1949,SampEn_ApEn,SVR
12.892033016946003,7.728773519006624,0.6058747398006462,21,21,31564,1871,SampEn_ApEn,SVR
21.943780885803683,13.945659329637024,0.1404457425963296,22,22,32973,462,SampEn_ApEn,SVR
16.08896829940278,8.909513596398149,0.4912240644041268,23,23,32271,1164,SampEn_ApEn,SVR
20.638954106464674,11.856104238807852,0.41335431921191435,24,24,32680,755,SampEn_ApEn,SVR
10.609153233780996,7.476047567462103,0.6788692274426715,1,1,32683,752,SampEn_PE,RF
12.760470778908427,9.298215612913133,0.6092258402024218,2,2,32458,977,SampEn_PE,RF
13.472260074723751,8.930656420266736,0.5099896976877222,3,3,30821,2614,SampEn_PE,RF
15.78312527908696,10.929137068484888,0.5421118246310395,4,4,32656,779,SampEn_PE,RF
13.829731338484958,9.679518250309393,0.5901002413230183,5,5,32952,483,SampEn_PE,RF
11.433788331994597,7.747428149392673,0.6584656014655641,6,6,32430,1005,SampEn_PE,RF
11.45235514706822,8.611162009545126,0.4769329038310061,7,7,32225,1210,SampEn_PE,RF
9.175322876545765,5.131459651174029,0.735710409147622,8,8,31846,1589,SampEn_PE,RF
16.568621092695164,11.18087699854961,0.6358209893349257,9,9,32240,1195,SampEn_PE,RF
9.465431975350956,6.376008455803718,0.8389484757246742,10,10,32196,1239,SampEn_PE,RF
12.57700701224236,8.342441997759703,0.5296740236431907,11,11,30753,2682,SampEn_PE,RF
13.195412250011374,8.557060245921218,0.39842273763351743,12,12,29368,4067,SampEn_PE,RF
14.257269872580258,10.202462804875783,0.698968493144708,13,13,32617,818,SampEn_PE,RF
14.28896619777878,10.825297351039092,0.6808400178858908,14,14,32812,623,SampEn_PE,RF
9.90374469307123,6.171965589107244,0.6600814737985753,15,15,30799,2636,SampEn_PE,RF
12.027956925652008,8.983395282586391,0.5427739476734443,16,16,32001,1434,SampEn_PE,RF
9.55500824141511,6.669272125211818,0.7725451112543512,17,17,31916,1519,SampEn_PE,RF
9.084206873032686,6.033868077657682,0.8072421486515126,18,18,32694,741,SampEn_PE,RF
13.100379479043196,10.859364578802587,0.7724867336323995,19,19,32564,871,SampEn_PE,RF
11.956397572990703,8.485517848362141,0.4197496393386668,20,20,31486,1949,SampEn_PE,RF
13.87971259919631,9.027702684281415,0.605267572891237,21,21,31564,1871,SampEn_PE,RF
16.61510487558974,11.468315839582498,0.5429948149513892,22,22,32973,462,SampEn_PE,RF
13.138340145166158,8.64837192382176,0.7094349219713466,23,23,32271,1164,SampEn_PE,RF
15.26339992283483,10.35235367543943,0.6723892160693993,24,24,32680,755,SampEn_PE,RF
10.495514201296098,7.483629739030879,0.685719967121756,1,1,32683,752,SampEn_PE,XGB
12.911201464528009,9.30588563511047,0.6142824000394529,2,2,32458,977,SampEn_PE,XGB
12.220265083889029,8.015528724646439,0.5363435724586085,3,3,30821,2614,SampEn_PE,XGB
15.36880452976038,10.816392029357049,0.5743301199783016,4,4,32656,779,SampEn_PE,XGB
12.9597732611671,9.125092150231126,0.6368622407703906,5,5,32952,483,SampEn_PE,XGB
11.216906754783952,7.3569377102069,0.6637972312542288,6,6,32430,1005,SampEn_PE,XGB
12.009145574151765,9.44889287396896,0.5114667218872667,7,7,32225,1210,SampEn_PE,XGB
9.150840434665128,4.93287942933166,0.738428213162466,8,8,31846,1589,SampEn_PE,XGB
17.1549829477366,11.873160163541256,0.647552632111355,9,9,32240,1195,SampEn_PE,XGB
8.777584200646187,6.146526621463705,0.876041904730584,10,10,32196,1239,SampEn_PE,XGB
12.257766516286239,8.456823562476638,0.538891135796171,11,11,30753,2682,SampEn_PE,XGB
12.919301545103753,8.937542006843413,0.4009912853117527,12,12,29368,4067,SampEn_PE,XGB
14.581769238383348,10.41404928613117,0.6897530625292254,13,13,32617,818,SampEn_PE,XGB
14.075208527317994,10.90555571744863,0.7140224435107623,14,14,32812,623,SampEn_PE,XGB
10.325399039399473,6.492356209525399,0.6259262557449562,15,15,30799,2636,SampEn_PE,XGB
12.210225076617796,8.850797594674296,0.5105125037650774,16,16,32001,1434,SampEn_PE,XGB
9.60077676835743,6.695990364672402,0.7764012183475272,17,17,31916,1519,SampEn_PE,XGB
9.510020203999174,6.036763938975881,0.7886361457221841,18,18,32694,741,SampEn_PE,XGB
13.340726142813278,10.854511339820485,0.7568113476657573,19,19,32564,871,SampEn_PE,XGB
12.1321997959222,8.580995832729975,0.39512334489794926,20,20,31486,1949,SampEn_PE,XGB
14.273690300260734,9.746685545683013,0.5906454588197076,21,21,31564,1871,SampEn_PE,XGB
17.300378951460853,11.946695393814153,0.48704996117075383,22,22,32973,462,SampEn_PE,XGB
13.832995295953289,9.290010684298487,0.6721609380570929,23,23,32271,1164,SampEn_PE,XGB
15.269160753394127,10.33152312474535,0.6820121286504134,24,24,32680,755,SampEn_PE,XGB
10.700968602048867,7.773087971936116,0.6780642818261544,1,1,32683,752,SampEn_PE,ANN
12.769330398268465,9.363754359485025,0.6319681967697867,2,2,32458,977,SampEn_PE,ANN
13.131242774618016,8.576639513080435,0.5244249835389228,3,3,30821,2614,SampEn_PE,ANN
15.765373245053253,11.426428469622616,0.5376909452240474,4,4,32656,779,SampEn_PE,ANN
12.664151198727305,8.658309565043387,0.6581618104454775,5,5,32952,483,SampEn_PE,ANN
11.303661583887104,7.3370040164849994,0.6370497492390013,6,6,32430,1005,SampEn_PE,ANN
12.512519808054025,10.16806852332274,0.5511804499231063,7,7,32225,1210,SampEn_PE,ANN
9.54444299570305,5.211849175351325,0.716130428866247,8,8,31846,1589,SampEn_PE,ANN
18.27307052860849,12.853322899771872,0.5987393443727523,9,9,32240,1195,SampEn_PE,ANN
9.063003473935277,6.309666393791899,0.8696471537471899,10,10,32196,1239,SampEn_PE,ANN
12.080269105468412,8.318707910941395,0.5090697108855369,11,11,30753,2682,SampEn_PE,ANN
11.312107123371927,7.4670258685738435,0.4613759938509879,12,12,29368,4067,SampEn_PE,ANN
13.28714742262003,9.030741914976115,0.7534857148717472,13,13,32617,818,SampEn_PE,ANN
14.298769480428337,11.361316201883545,0.7242221102038786,14,14,32812,623,SampEn_PE,ANN
10.772908003858305,6.958418572489736,0.5816356429807523,15,15,30799,2636,SampEn_PE,ANN
12.338699300134875,8.624604602791118,0.4874873493102365,16,16,32001,1434,SampEn_PE,ANN
9.845074452222917,7.0844733233120785,0.7722192891783464,17,17,31916,1519,SampEn_PE,ANN
10.426754497217303,6.539848760316494,0.7380095011687005,18,18,32694,741,SampEn_PE,ANN
13.473956425814272,10.964889589028862,0.770845396503974,19,19,32564,871,SampEn_PE,ANN
11.90295143717009,8.47488555272488,0.39932819275376563,20,20,31486,1949,SampEn_PE,ANN
14.733913674696199,10.409720579329418,0.5919166479730337,21,21,31564,1871,SampEn_PE,ANN
17.023389693104516,11.79985427673429,0.5047632945241218,22,22,32973,462,SampEn_PE,ANN
14.568581822327076,10.075111871357114,0.6310787675891119,23,23,32271,1164,SampEn_PE,ANN
15.342748890417834,10.692990637341413,0.701944826582368,24,24,32680,755,SampEn_PE,ANN
10.691818522625258,7.493345446989633,0.6919981157510904,1,1,32683,752,SampEn_PE,SVR
12.92088220885773,9.10127803613856,0.6179340414232651,2,2,32458,977,SampEn_PE,SVR
14.670316901575585,9.479050547404722,0.5135549969336086,3,3,30821,2614,SampEn_PE,SVR
15.908658522602435,10.66903232313982,0.551222870912494,4,4,32656,779,SampEn_PE,SVR
13.805995754329716,9.166273104613998,0.6167991309086838,5,5,32952,483,SampEn_PE,SVR
11.598296806375087,7.7962311482724695,0.6810412533228585,6,6,32430,1005,SampEn_PE,SVR
12.228060400348634,8.889370981253986,0.421165442583543,7,7,32225,1210,SampEn_PE,SVR
9.146729639175117,4.99451400316953,0.7407346753024352,8,8,31846,1589,SampEn_PE,SVR
17.73439719835693,11.828507030596361,0.5666792694498954,9,9,32240,1195,SampEn_PE,SVR
9.034920132244826,6.030752270393789,0.855275160503708,10,10,32196,1239,SampEn_PE,SVR
11.901168868220891,7.436385721166601,0.5642560724122938,11,11,30753,2682,SampEn_PE,SVR
13.081876971407308,7.898875593761487,0.3994265971338117,12,12,29368,4067,SampEn_PE,SVR
13.487955806811955,9.700468396870178,0.7388415794389452,13,13,32617,818,SampEn_PE,SVR
12.818492993297665,9.240457867849509,0.7501490962235461,14,14,32812,623,SampEn_PE,SVR
9.544892836697855,5.756096685349511,0.6839323356222412,15,15,30799,2636,SampEn_PE,SVR
12.258646112392775,9.05776219982755,0.5672722994248062,16,16,32001,1434,SampEn_PE,SVR
9.414719851864085,6.664313862600463,0.7958572809946561,17,17,31916,1519,SampEn_PE,SVR
8.627402359048721,5.75889272399347,0.8338680466828181,18,18,32694,741,SampEn_PE,SVR
12.612099900095528,10.304897000987042,0.7778265872789591,19,19,32564,871,SampEn_PE,SVR
12.420121803725085,8.622417800253356,0.40672636327272654,20,20,31486,1949,SampEn_PE,SVR
12.921769440061555,7.582634882682446,0.6697549512810687,21,21,31564,1871,SampEn_PE,SVR
17.083854738318422,11.496556046179196,0.5208567907685573,22,22,32973,462,SampEn_PE,SVR
13.495789396277655,8.298853824025972,0.6801473067896583,23,23,32271,1164,SampEn_PE,SVR
14.544647278506853,9.414484578930443,0.7104534267324158,24,24,32680,755,SampEn_PE,SVR
11.81712787130938,8.343434241685026,0.584034831591655,1,1,32683,752,ApEn_PE,RF
12.990168815810398,9.952503759694435,0.6154084182855687,2,2,32458,977,ApEn_PE,RF
13.179143748142607,8.596597260972159,0.5011219212390815,3,3,30821,2614,ApEn_PE,RF
15.70706677053891,11.113644609922737,0.5473600626164064,4,4,32656,779,ApEn_PE,RF
13.75532237147643,10.131363686640693,0.6216085648284249,5,5,32952,483,ApEn_PE,RF
11.754326804336387,7.727429996667173,0.6272661798698635,6,6,32430,1005,ApEn_PE,RF
12.330982611808642,9.805361681643843,0.5052218881671565,7,7,32225,1210,ApEn_PE,RF
9.215785675735535,5.049570191271124,0.7337188017583197,8,8,31846,1589,ApEn_PE,RF
15.652007660428495,10.930637554784449,0.707776135121666,9,9,32240,1195,ApEn_PE,RF
10.048206959865228,6.882916445008679,0.8163954382655101,10,10,32196,1239,ApEn_PE,RF
13.219243701331514,8.797440738034322,0.5008034027622903,11,11,30753,2682,ApEn_PE,RF
12.795717264075165,8.64259636892051,0.4157556188733127,12,12,29368,4067,ApEn_PE,RF
13.89670002668481,9.88326815787191,0.7208000845606569,13,13,32617,818,ApEn_PE,RF
15.065405541856713,11.366482278771604,0.6436009027860804,14,14,32812,623,ApEn_PE,RF
10.426027917321118,6.629774286456866,0.6169004297406875,15,15,30799,2636,ApEn_PE,RF
11.495760070597548,8.708286813700084,0.6027743616383249,16,16,32001,1434,ApEn_PE,RF
9.858107672139893,6.868976902139097,0.7569276719862209,17,17,31916,1519,ApEn_PE,RF
9.191076297777196,6.033978334472005,0.802402751065694,18,18,32694,741,ApEn_PE,RF
13.805326462428043,11.380997387426557,0.7091135191823628,19,19,32564,871,ApEn_PE,RF
12.310157242222498,8.862346756044724,0.37871098807419823,20,20,31486,1949,ApEn_PE,RF
16.390478704440987,10.412639284118908,0.5069375940804006,21,21,31564,1871,ApEn_PE,RF
17.0900095600123,11.84711063214434,0.5065309872791313,22,22,32973,462,ApEn_PE,RF
12.494788110237435,8.557943082181689,0.7504243383629458,23,23,32271,1164,ApEn_PE,RF
15.52539702518558,10.503182190735476,0.653918430678518,24,24,32680,755,ApEn_PE,RF
11.178156329452912,8.02600426369525,0.6463169449281976,1,1,32683,752,ApEn_PE,XGB
13.281717920781992,10.154519978174777,0.6241978023124581,2,2,32458,977,ApEn_PE,XGB
12.24923028502476,8.02463638073856,0.5283043582355313,3,3,30821,2614,ApEn_PE,XGB
15.70138294743202,11.372490186287289,0.5488912027652746,4,4,32656,779,ApEn_PE,XGB
13.683611102240656,9.934580086068054,0.6055120750322637,5,5,32952,483,ApEn_PE,XGB
10.977877963510657,7.227432835517238,0.6705299436759224,6,6,32430,1005,ApEn_PE,XGB
12.692597943837773,10.60807407946626,0.5907226564646713,7,7,32225,1210,ApEn_PE,XGB
9.009244727659972,4.988118340340405,0.7494741071154406,8,8,31846,1589,ApEn_PE,XGB
16.184991454398983,11.74786222930038,0.7377410238887981,9,9,32240,1195,ApEn_PE,XGB
9.389548936183065,6.551914225863872,0.8594364939880047,10,10,32196,1239,ApEn_PE,XGB
12.90115012986358,9.060310703053013,0.5202072615444143,11,11,30753,2682,ApEn_PE,XGB
13.257289363413047,9.100080220299988,0.39419892889419816,12,12,29368,4067,ApEn_PE,XGB
14.015109107612066,10.094179960218211,0.7274887376438876,13,13,32617,818,ApEn_PE,XGB
14.092450364176436,11.187914021712704,0.7203206504496162,14,14,32812,623,ApEn_PE,XGB
10.667368991994184,6.921287669997949,0.6001817049281541,15,15,30799,2636,ApEn_PE,XGB
12.019230323845097,8.827462405174181,0.5371455662927722,16,16,32001,1434,ApEn_PE,XGB
9.804180957780682,6.908851389982263,0.7725109627245969,17,17,31916,1519,ApEn_PE,XGB
9.242381631046632,5.961469204963138,0.8095914287413291,18,18,32694,741,ApEn_PE,XGB
13.48191104492979,11.032489833547109,0.7451485062185865,19,19,32564,871,ApEn_PE,XGB
12.211113200945451,8.865100594408515,0.38188897342322076,20,20,31486,1949,ApEn_PE,XGB
15.500761249658302,10.672207431948909,0.5409549760713338,21,21,31564,1871,ApEn_PE,XGB
16.519394780136558,11.41558178162678,0.548166730560837,22,22,32973,462,ApEn_PE,XGB
13.56724182162169,9.478925794424471,0.6982263782710836,23,23,32271,1164,ApEn_PE,XGB
15.187296839188535,10.549654454111263,0.6905623785353121,24,24,32680,755,ApEn_PE,XGB
11.71882497547268,8.151167455136097,0.5938055739085493,1,1,32683,752,ApEn_PE,ANN
12.707557176101629,9.78954249461087,0.6509506718840297,2,2,32458,977,ApEn_PE,ANN
12.657024641461216,8.195673372033278,0.5277482249382092,3,3,30821,2614,ApEn_PE,ANN
15.577471689700857,11.09379722263427,0.5606613825143955,4,4,32656,779,ApEn_PE,ANN
13.264528802581198,9.951260319618136,0.6532983542285171,5,5,32952,483,ApEn_PE,ANN
11.176816324604506,7.268800682091106,0.6612112275925216,6,6,32430,1005,ApEn_PE,ANN
12.147780369771045,9.87971131175636,0.5845611270216177,7,7,32225,1210,ApEn_PE,ANN
9.765262779492044,5.145877447537523,0.6957957316968878,8,8,31846,1589,ApEn_PE,ANN
15.750937766553228,11.583816220417075,0.7575276020709428,9,9,32240,1195,ApEn_PE,ANN
9.774292185060219,6.6992057730360255,0.8436412600355415,10,10,32196,1239,ApEn_PE,ANN
12.365356087296545,8.45689116260106,0.513612719460297,11,11,30753,2682,ApEn_PE,ANN
12.32448634224068,8.259813641531263,0.42661235336552905,12,12,29368,4067,ApEn_PE,ANN
13.404327927975363,9.61459261121101,0.7654131242188182,13,13,32617,818,ApEn_PE,ANN
14.258208021538156,11.312353055699575,0.7048528686271675,14,14,32812,623,ApEn_PE,ANN
10.607888045688464,6.947971421949087,0.6039465386140715,15,15,30799,2636,ApEn_PE,ANN
11.12680352657743,8.277125632341988,0.6301532716465987,16,16,32001,1434,ApEn_PE,ANN
9.679048492003261,6.702056048094924,0.7755639917950687,17,17,31916,1519,ApEn_PE,ANN
9.900887772425381,6.324508554699123,0.7852813507442035,18,18,32694,741,ApEn_PE,ANN
13.838983300442683,11.352731562115066,0.7512609807802325,19,19,32564,871,ApEn_PE,ANN
12.139432033415476,8.883980698352602,0.38926919716426434,20,20,31486,1949,ApEn_PE,ANN
15.901343539196562,10.402053422684759,0.5417221371323923,21,21,31564,1871,ApEn_PE,ANN
16.318915052932095,11.378419429640315,0.5674291170825306,22,22,32973,462,ApEn_PE,ANN
12.720763501838343,8.759919224096446,0.7403764410349648,23,23,32271,1164,ApEn_PE,ANN
14.78009803598276,10.32954350475663,0.7111129417292943,24,24,32680,755,ApEn_PE,ANN
11.488003789679492,8.176518446210721,0.6427403570618773,1,1,32683,752,ApEn_PE,SVR
12.871196975406887,9.24839219560409,0.6221727481788323,2,2,32458,977,ApEn_PE,SVR
13.905611342302365,8.943176717602963,0.5237953235292295,3,3,30821,2614,ApEn_PE,SVR
15.923851679874648,10.795038750341353,0.5439969197623079,4,4,32656,779,ApEn_PE,SVR
13.864224321711177,9.99718382363899,0.6313150102845547,5,5,32952,483,ApEn_PE,SVR
11.432683181104279,7.55624223042961,0.6795176009661623,6,6,32430,1005,ApEn_PE,SVR
12.803858277484638,10.143835239032976,0.5157264002492543,7,7,32225,1210,ApEn_PE,SVR
9.379926194836434,4.974412441270995,0.7294659834260976,8,8,31846,1589,ApEn_PE,SVR
16.244958718541387,11.302769333452988,0.6783891022489231,9,9,32240,1195,ApEn_PE,SVR
9.585980273508218,6.435027006787373,0.8296348862917272,10,10,32196,1239,ApEn_PE,SVR
12.780463940286852,7.999577092490929,0.5462002485626443,11,11,30753,2682,ApEn_PE,SVR
12.784528864357629,8.014791125175334,0.41543617761832763,12,12,29368,4067,ApEn_PE,SVR
13.02254192596345,9.177631763772895,0.752918167560237,13,13,32617,818,ApEn_PE,SVR
14.2853100878787,10.195628177743957,0.6980983571981618,14,14,32812,623,ApEn_PE,SVR
10.025989651550555,6.277829953821926,0.648100857842439,15,15,30799,2636,ApEn_PE,SVR
11.429778379218098,8.616470061359315,0.6426463905204564,16,16,32001,1434,ApEn_PE,SVR
9.673695990788032,6.9208109761041445,0.7835127877051543,17,17,31916,1519,ApEn_PE,SVR
8.80260152196311,5.814416273543728,0.8262224453913688,18,18,32694,741,ApEn_PE,SVR
12.99256124119099,10.723121260795596,0.7530117103444958,19,19,32564,871,ApEn_PE,SVR
12.68590849930731,9.021884104146913,0.3786541147584914,20,20,31486,1949,ApEn_PE,SVR
16.837370462012416,9.950011162472494,0.532536437880288,21,21,31564,1871,ApEn_PE,SVR
16.499213753727567,11.247714470334753,0.5567673141419983,22,22,32973,462,ApEn_PE,SVR
12.293862173710172,7.936017282344569,0.7515245747649405,23,23,32271,1164,ApEn_PE,SVR
14.57822321399525,9.367541956626928,0.7059976262508701,24,24,32680,755,ApEn_PE,SVR
10.661531104139298,7.445110581986696,0.6582104221607203,1,1,32683,752,All,RF
12.938964914728304,9.389901884973083,0.6161760870533449,2,2,32458,977,All,RF
12.0375805280473,8.01556895152096,0.6188725161308217,3,3,30821,2614,All,RF
15.030929779593114,10.377984215203249,0.5982693024146127,4,4,32656,779,All,RF
10.991527930698364,7.519835790717106,0.7598088613556216,5,5,32952,483,All,RF
10.726082884160649,7.363448711492793,0.7105492676694469,6,6,32430,1005,All,RF
11.001900779050953,8.459983826024533,0.5622397042938623,7,7,32225,1210,All,RF
8.440970155068571,4.756433624789672,0.783299026605235,8,8,31846,1589,All,RF
12.264022264003229,8.295348839760209,0.8027875204882216,9,9,32240,1195,All,RF
9.181104896805664,6.255300029260276,0.8485161236791399,10,10,32196,1239,All,RF
9.572625341843658,6.731427764891288,0.7273484753429192,11,11,30753,2682,All,RF
9.75488974515339,6.905168485951562,0.6018365687079269,12,12,29368,4067,All,RF
13.717968376017502,9.821510561094607,0.7235178923219161,13,13,32617,818,All,RF
13.838533936324309,10.518312455919938,0.7166810753519544,14,14,32812,623,All,RF
9.03458403245298,5.6386659866862265,0.7274963500752607,15,15,30799,2636,All,RF
11.584096780402122,8.68173984553525,0.6062288887222629,16,16,32001,1434,All,RF
9.364512394654918,6.5409577084335,0.7819958765182202,17,17,31916,1519,All,RF
8.032907009160324,5.540691060136584,0.8509114033122683,18,18,32694,741,All,RF
12.365961806697053,10.231380026165043,0.7954333683072818,19,19,32564,871,All,RF
11.25945475412113,7.980368712055506,0.5070205576197997,20,20,31486,1949,All,RF
12.343377499340148,8.25916269778476,0.7060254398957495,21,21,31564,1871,All,RF
15.159748041807806,10.51582943023084,0.6401813540879526,22,22,32973,462,All,RF
11.605014814191229,7.931412825108694,0.7951349947950475,23,23,32271,1164,All,RF
15.72691122788065,10.469624142235704,0.6561751933019736,24,24,32680,755,All,RF
10.315902151589253,7.254606087157067,0.6843278731740062,1,1,32683,752,All,XGB
12.843830294218357,9.477605768943638,0.6206057613911051,2,2,32458,977,All,XGB
12.439030315839336,8.377611902456309,0.5895745203409449,3,3,30821,2614,All,XGB
15.096469877746909,10.585837052018409,0.5916736650506372,4,4,32656,779,All,XGB
11.42766786023352,7.748288616386143,0.7364594533786621,5,5,32952,483,All,XGB
10.6992597239043,7.361706279166302,0.7041724057385903,6,6,32430,1005,All,XGB
11.139803240369664,8.441313981615808,0.55272290047177,7,7,32225,1210,All,XGB
8.441118716554199,4.73843145160423,0.7822638856497058,8,8,31846,1589,All,XGB
13.27754680557898,9.002601243840063,0.7741667223941531,9,9,32240,1195,All,XGB
8.95910922897496,6.215367391861861,0.8608369281747056,10,10,32196,1239,All,XGB
10.529564447829884,7.40809393685222,0.6716672971311278,11,11,30753,2682,All,XGB
9.851386470435228,6.961703452990103,0.5813310400899508,12,12,29368,4067,All,XGB
13.66534644591309,9.767593565663384,0.7240326869171689,13,13,32617,818,All,XGB
13.362008974746198,10.132469524445844,0.7401305231239588,14,14,32812,623,All,XGB
9.06047734869197,5.67401428079071,0.7261058578215859,15,15,30799,2636,All,XGB
11.603577147731349,8.692881842204883,0.5995066709773702,16,16,32001,1434,All,XGB
9.213337849203898,6.370855011227415,0.7897082633636658,17,17,31916,1519,All,XGB
8.583088572284487,5.666314157236282,0.8284383011669025,18,18,32694,741,All,XGB
12.318016055206266,10.245089385320618,0.8072190560167356,19,19,32564,871,All,XGB
11.449015319779516,8.108250201574162,0.4840818489559989,20,20,31486,1949,All,XGB
12.611785539306576,8.463705183480846,0.6895183037684813,21,21,31564,1871,All,XGB
15.27899173201778,10.718700545174736,0.6304765645002619,22,22,32973,462,All,XGB
12.032183169716204,8.186250892455636,0.774701311703041,23,23,32271,1164,All,XGB
14.863338392626654,9.99880640901477,0.6910943720924638,24,24,32680,755,All,XGB
11.54536637446388,7.7212971721152,0.5989732215377039,1,1,32683,752,All,ANN
12.94574611059603,9.732551332389983,0.6326736721567858,2,2,32458,977,All,ANN
12.438321664175394,8.49676352977676,0.5910100106795875,3,3,30821,2614,All,ANN
